h2h3,h7h6,g1f3,b8c6
h2h3,h7h6,g1f3,b8a6
h2h3,h7h6,g1f3,h8h7
h2h3,h7h6,b1c3,h6h5
h2h3,h7h6,b1c3,g7g5
h2h3,h7h6,b1c3,g7g6
h2h3,h7h6,b1c3,f7f5
h2h3,h7h6,b1c3,f7f6
h2h3,h7h6,b1c3,e7e5
h2h3,h7h6,b1c3,e7e6
h2h3,h7h6,b1c3,d7d5
h2h3,h7h6,b1c3,d7d6
h2h3,h7h6,b1c3,c7c5
h2h3,h7h6,b1c3,c7c6
h2h3,h7h6,b1c3,b7b5
h2h3,h7h6,b1c3,b7b6
h2h3,h7h6,b1c3,a7a5
h2h3,h7h6,b1c3,a7a6
h2h3,h7h6,b1c3,g8f6
h2h3,h7h6,b1c3,b8c6
h2h3,h7h6,b1c3,b8a6
h2h3,h7h6,b1c3,h8h7
h2h3,h7h6,b1a3,h6h5
h2h3,h7h6,b1a3,g7g5
h2h3,h7h6,b1a3,g7g6
h2h3,h7h6,b1a3,f7f5
h2h3,h7h6,b1a3,f7f6
h2h3,h7h6,b1a3,e7e5
h2h3,h7h6,b1a3,e7e6
h2h3,h7h6,b1a3,d7d5
h2h3,h7h6,b1a3,d7d6
h2h3,h7h6,b1a3,c7c5
h2h3,h7h6,b1a3,c7c6
h2h3,h7h6,b1a3,b7b5
h2h3,h7h6,b1a3,b7b6
h2h3,h7h6,b1a3,a7a5
h2h3,h7h6,b1a3,a7a6
h2h3,h7h6,b1a3,g8f6
h2h3,h7h6,b1a3,b8c6
h2h3,h7h6,b1a3,b8a6
h2h3,h7h6,b1a3,h8h7
h2h3,h7h6,h1h2,h6h5
h2h3,h7h6,h1h2,g7g5
h2h3,h7h6,h1h2,g7g6
h2h3,h7h6,h1h2,f7f5
h2h3,h7h6,h1h2,f7f6
h2h3,h7h6,h1h2,e7e5
h2h3,h7h6,h1h2,e7e6
h2h3,h7h6,h1h2,d7d5
h2h3,h7h6,h1h2,d7d6
h2h3,h7h6,h1h2,c7c5
h2h3,h7h6,h1h2,c7c6
h2h3,h7h6,h1h2,b7b5
h2h3,h7h6,h1h2,b7b6
h2h3,h7h6,h1h2,a7a5
h2h3,h7h6,h1h2,a7a6
h2h3,h7h6,h1h2,g8f6
h2h3,h7h6,h1h2,b8c6
h2h3,h7h6,h1h2,b8a6
h2h3,h7h6,h1h2,h8h7
h2h3,g7g5,g2g3,g5g4
h2h3,g7g5,g2g3,h7h5
h2h3,g7g5,g2g3,h7h6
h2h3,g7g5,g2g3,f7f5
h2h3,g7g5,g2g3,f7f6
h2h3,g7g5,g2g3,e7e5
h2h3,g7g5,g2g3,e7e6
h2h3,g7g5,g2g3,d7d5
h2h3,g7g5,g2g3,d7d6
h2h3,g7g5,g2g3,c7c5
h2h3,g7g5,g2g3,c7c6
h2h3,g7g5,g2g3,b7b5
h2h3,g7g5,g2g3,b7b6
h2h3,g7g5,g2g3,a7a5
h2h3,g7g5,g2g3,a7a6
h2h3,g7g5,g2g3,g8h6
h2h3,g7g5,g2g3,g8f6
h2h3,g7g5,g2g3,b8c6
h2h3,g7g5,g2g3,b8a6
h2h3,g7g5,g2g3,f8h6
h2h3,g7g5,g2g3,f8g7
h2h3,g7g5,g2g4,h7h5
h2h3,g7g5,g2g4,h7h6
h2h3,g7g5,g2g4,f7f5
h2h3,g7g5,g2g4,f7f6
h2h3,g7g5,g2g4,e7e5
h2h3,g7g5,g2g4,e7e6
h2h3,g7g5,g2g4,d7d5
h2h3,g7g5,g2g4,d7d6
h2h3,g7g5,g2g4,c7c5
h2h3,g7g5,g2g4,c7c6
h2h3,g7g5,g2g4,b7b5
h2h3,g7g5,g2g4,b7b6
h2h3,g7g5,g2g4,a7a5
h2h3,g7g5,g2g4,a7a6
h2h3,g7g5,g2g4,g8h6
h2h3,g7g5,g2g4,g8f6
h2h3,g7g5,g2g4,b8c6
h2h3,g7g5,g2g4,b8a6
h2h3,g7g5,g2g4,f8h6
h2h3,g7g5,g2g4,f8g7
h2h3,g7g5,f2f3,g5g4
h2h3,g7g5,f2f3,h7h5
h2h3,g7g5,f2f3,h7h6
h2h3,g7g5,f2f3,f7f5
h2h3,g7g5,f2f3,f7f6
h2h3,g7g5,f2f3,e7e5
h2h3,g7g5,f2f3,e7e6
h2h3,g7g5,f2f3,d7d5
h2h3,g7g5,f2f3,d7d6
h2h3,g7g5,f2f3,c7c5
h2h3,g7g5,f2f3,c7c6
h2h3,g7g5,f2f3,b7b5
h2h3,g7g5,f2f3,b7b6
h2h3,g7g5,f2f3,a7a5
h2h3,g7g5,f2f3,a7a6
h2h3,g7g5,f2f3,g8h6
h2h3,g7g5,f2f3,g8f6
h2h3,g7g5,f2f3,b8c6
h2h3,g7g5,f2f3,b8a6
h2h3,g7g5,f2f3,f8h6
h2h3,g7g5,f2f3,f8g7
h2h3,g7g5,f2f4,g5g4
h2h3,g7g5,f2f4,h7h5
h2h3,g7g5,f2f4,h7h6
h2h3,g7g5,f2f4,f7f5
h2h3,g7g5,f2f4,f7f6
h2h3,g7g5,f2f4,e7e5
h2h3,g7g5,f2f4,e7e6
h2h3,g7g5,f2f4,d7d5
h2h3,g7g5,f2f4,d7d6
h2h3,g7g5,f2f4,c7c5
h2h3,g7g5,f2f4,c7c6
h2h3,g7g5,f2f4,b7b5
h2h3,g7g5,f2f4,b7b6
h2h3,g7g5,f2f4,a7a5
h2h3,g7g5,f2f4,a7a6
h2h3,g7g5,f2f4,g5f4
h2h3,g7g5,f2f4,g8h6
h2h3,g7g5,f2f4,g8f6
h2h3,g7g5,f2f4,b8c6
h2h3,g7g5,f2f4,b8a6
h2h3,g7g5,f2f4,f8h6
h2h3,g7g5,f2f4,f8g7
h2h3,g7g5,e2e3,g5g4
h2h3,g7g5,e2e3,h7h5
h2h3,g7g5,e2e3,h7h6
h2h3,g7g5,e2e3,f7f5
h2h3,g7g5,e2e3,f7f6
h2h3,g7g5,e2e3,e7e5
h2h3,g7g5,e2e3,e7e6
h2h3,g7g5,e2e3,d7d5
h2h3,g7g5,e2e3,d7d6
h2h3,g7g5,e2e3,c7c5
h2h3,g7g5,e2e3,c7c6
h2h3,g7g5,e2e3,b7b5
h2h3,g7g5,e2e3,b7b6
h2h3,g7g5,e2e3,a7a5
h2h3,g7g5,e2e3,a7a6
h2h3,g7g5,e2e3,g8h6
h2h3,g7g5,e2e3,g8f6
h2h3,g7g5,e2e3,b8c6
h2h3,g7g5,e2e3,b8a6
h2h3,g7g5,e2e3,f8h6
h2h3,g7g5,e2e3,f8g7
h2h3,g7g5,e2e4,g5g4
h2h3,g7g5,e2e4,h7h5
h2h3,g7g5,e2e4,h7h6
h2h3,g7g5,e2e4,f7f5
h2h3,g7g5,e2e4,f7f6
h2h3,g7g5,e2e4,e7e5
h2h3,g7g5,e2e4,e7e6
h2h3,g7g5,e2e4,d7d5
h2h3,g7g5,e2e4,d7d6
h2h3,g7g5,e2e4,c7c5
h2h3,g7g5,e2e4,c7c6
h2h3,g7g5,e2e4,b7b5
h2h3,g7g5,e2e4,b7b6
h2h3,g7g5,e2e4,a7a5
h2h3,g7g5,e2e4,a7a6
h2h3,g7g5,e2e4,g8h6
h2h3,g7g5,e2e4,g8f6
h2h3,g7g5,e2e4,b8c6
h2h3,g7g5,e2e4,b8a6
h2h3,g7g5,e2e4,f8h6
h2h3,g7g5,e2e4,f8g7
h2h3,g7g5,d2d3,g5g4
h2h3,g7g5,d2d3,h7h5
h2h3,g7g5,d2d3,h7h6
h2h3,g7g5,d2d3,f7f5
h2h3,g7g5,d2d3,f7f6
h2h3,g7g5,d2d3,e7e5
h2h3,g7g5,d2d3,e7e6
h2h3,g7g5,d2d3,d7d5
h2h3,g7g5,d2d3,d7d6
h2h3,g7g5,d2d3,c7c5
h2h3,g7g5,d2d3,c7c6
h2h3,g7g5,d2d3,b7b5
h2h3,g7g5,d2d3,b7b6
h2h3,g7g5,d2d3,a7a5
h2h3,g7g5,d2d3,a7a6
h2h3,g7g5,d2d3,g8h6
h2h3,g7g5,d2d3,g8f6
h2h3,g7g5,d2d3,b8c6
h2h3,g7g5,d2d3,b8a6
h2h3,g7g5,d2d3,f8h6
h2h3,g7g5,d2d3,f8g7
h2h3,g7g5,d2d4,g5g4
h2h3,g7g5,d2d4,h7h5
h2h3,g7g5,d2d4,h7h6
h2h3,g7g5,d2d4,f7f5
h2h3,g7g5,d2d4,f7f6
h2h3,g7g5,d2d4,e7e5
h2h3,g7g5,d2d4,e7e6
h2h3,g7g5,d2d4,d7d5
h2h3,g7g5,d2d4,d7d6
h2h3,g7g5,d2d4,c7c5
h2h3,g7g5,d2d4,c7c6
h2h3,g7g5,d2d4,b7b5
h2h3,g7g5,d2d4,b7b6
h2h3,g7g5,d2d4,a7a5
h2h3,g7g5,d2d4,a7a6
h2h3,g7g5,d2d4,g8h6
h2h3,g7g5,d2d4,g8f6
h2h3,g7g5,d2d4,b8c6
h2h3,g7g5,d2d4,b8a6
h2h3,g7g5,d2d4,f8h6
h2h3,g7g5,d2d4,f8g7
h2h3,g7g5,c2c3,g5g4
h2h3,g7g5,c2c3,h7h5
h2h3,g7g5,c2c3,h7h6
h2h3,g7g5,c2c3,f7f5
h2h3,g7g5,c2c3,f7f6
h2h3,g7g5,c2c3,e7e5
h2h3,g7g5,c2c3,e7e6
h2h3,g7g5,c2c3,d7d5
h2h3,g7g5,c2c3,d7d6
h2h3,g7g5,c2c3,c7c5
h2h3,g7g5,c2c3,c7c6
h2h3,g7g5,c2c3,b7b5
h2h3,g7g5,c2c3,b7b6
h2h3,g7g5,c2c3,a7a5
h2h3,g7g5,c2c3,a7a6
h2h3,g7g5,c2c3,g8h6
h2h3,g7g5,c2c3,g8f6
h2h3,g7g5,c2c3,b8c6
h2h3,g7g5,c2c3,b8a6
h2h3,g7g5,c2c3,f8h6
h2h3,g7g5,c2c3,f8g7
h2h3,g7g5,c2c4,g5g4
h2h3,g7g5,c2c4,h7h5
h2h3,g7g5,c2c4,h7h6
h2h3,g7g5,c2c4,f7f5
h2h3,g7g5,c2c4,f7f6
h2h3,g7g5,c2c4,e7e5
h2h3,g7g5,c2c4,e7e6
h2h3,g7g5,c2c4,d7d5
h2h3,g7g5,c2c4,d7d6
h2h3,g7g5,c2c4,c7c5
h2h3,g7g5,c2c4,c7c6
h2h3,g7g5,c2c4,b7b5
h2h3,g7g5,c2c4,b7b6
h2h3,g7g5,c2c4,a7a5
h2h3,g7g5,c2c4,a7a6
h2h3,g7g5,c2c4,g8h6
h2h3,g7g5,c2c4,g8f6
h2h3,g7g5,c2c4,b8c6
h2h3,g7g5,c2c4,b8a6
h2h3,g7g5,c2c4,f8h6
h2h3,g7g5,c2c4,f8g7
h2h3,g7g5,b2b3,g5g4
h2h3,g7g5,b2b3,h7h5
h2h3,g7g5,b2b3,h7h6
h2h3,g7g5,b2b3,f7f5
h2h3,g7g5,b2b3,f7f6
h2h3,g7g5,b2b3,e7e5
h2h3,g7g5,b2b3,e7e6
h2h3,g7g5,b2b3,d7d5
h2h3,g7g5,b2b3,d7d6
h2h3,g7g5,b2b3,c7c5
h2h3,g7g5,b2b3,c7c6
h2h3,g7g5,b2b3,b7b5
h2h3,g7g5,b2b3,b7b6
h2h3,g7g5,b2b3,a7a5
h2h3,g7g5,b2b3,a7a6
h2h3,g7g5,b2b3,g8h6
h2h3,g7g5,b2b3,g8f6
h2h3,g7g5,b2b3,b8c6
h2h3,g7g5,b2b3,b8a6
h2h3,g7g5,b2b3,f8h6
h2h3,g7g5,b2b3,f8g7
h2h3,g7g5,b2b4,g5g4
h2h3,g7g5,b2b4,h7h5
h2h3,g7g5,b2b4,h7h6
h2h3,g7g5,b2b4,f7f5
h2h3,g7g5,b2b4,f7f6
h2h3,g7g5,b2b4,e7e5
h2h3,g7g5,b2b4,e7e6
h2h3,g7g5,b2b4,d7d5
h2h3,g7g5,b2b4,d7d6
h2h3,g7g5,b2b4,c7c5
h2h3,g7g5,b2b4,c7c6
h2h3,g7g5,b2b4,b7b5
h2h3,g7g5,b2b4,b7b6
h2h3,g7g5,b2b4,a7a5
h2h3,g7g5,b2b4,a7a6
h2h3,g7g5,b2b4,g8h6
h2h3,g7g5,b2b4,g8f6
h2h3,g7g5,b2b4,b8c6
h2h3,g7g5,b2b4,b8a6
h2h3,g7g5,b2b4,f8h6
h2h3,g7g5,b2b4,f8g7
h2h3,g7g5,a2a3,g5g4
h2h3,g7g5,a2a3,h7h5
h2h3,g7g5,a2a3,h7h6
h2h3,g7g5,a2a3,f7f5
h2h3,g7g5,a2a3,f7f6
h2h3,g7g5,a2a3,e7e5
h2h3,g7g5,a2a3,e7e6
h2h3,g7g5,a2a3,d7d5
h2h3,g7g5,a2a3,d7d6
h2h3,g7g5,a2a3,c7c5
h2h3,g7g5,a2a3,c7c6
h2h3,g7g5,a2a3,b7b5
h2h3,g7g5,a2a3,b7b6
h2h3,g7g5,a2a3,a7a5
h2h3,g7g5,a2a3,a7a6
h2h3,g7g5,a2a3,g8h6
h2h3,g7g5,a2a3,g8f6
h2h3,g7g5,a2a3,b8c6
h2h3,g7g5,a2a3,b8a6
h2h3,g7g5,a2a3,f8h6
h2h3,g7g5,a2a3,f8g7
h2h3,g7g5,a2a4,g5g4
h2h3,g7g5,a2a4,h7h5
h2h3,g7g5,a2a4,h7h6
h2h3,g7g5,a2a4,f7f5
h2h3,g7g5,a2a4,f7f6
h2h3,g7g5,a2a4,e7e5
h2h3,g7g5,a2a4,e7e6
h2h3,g7g5,a2a4,d7d5
h2h3,g7g5,a2a4,d7d6
h2h3,g7g5,a2a4,c7c5
h2h3,g7g5,a2a4,c7c6
h2h3,g7g5,a2a4,b7b5
h2h3,g7g5,a2a4,b7b6
h2h3,g7g5,a2a4,a7a5
h2h3,g7g5,a2a4,a7a6
h2h3,g7g5,a2a4,g8h6
h2h3,g7g5,a2a4,g8f6
h2h3,g7g5,a2a4,b8c6
h2h3,g7g5,a2a4,b8a6
h2h3,g7g5,a2a4,f8h6
h2h3,g7g5,a2a4,f8g7
h2h3,g7g5,h3h4,g5g4
h2h3,g7g5,h3h4,h7h5
h2h3,g7g5,h3h4,h7h6
h2h3,g7g5,h3h4,f7f5
h2h3,g7g5,h3h4,f7f6
h2h3,g7g5,h3h4,e7e5
h2h3,g7g5,h3h4,e7e6
h2h3,g7g5,h3h4,d7d5
h2h3,g7g5,h3h4,d7d6
h2h3,g7g5,h3h4,c7c5
h2h3,g7g5,h3h4,c7c6
h2h3,g7g5,h3h4,b7b5
h2h3,g7g5,h3h4,b7b6
h2h3,g7g5,h3h4,a7a5
h2h3,g7g5,h3h4,a7a6
h2h3,g7g5,h3h4,g5h4
h2h3,g7g5,h3h4,g8h6
h2h3,g7g5,h3h4,g8f6
h2h3,g7g5,h3h4,b8c6
h2h3,g7g5,h3h4,b8a6
h2h3,g7g5,h3h4,f8h6
h2h3,g7g5,h3h4,f8g7
h2h3,g7g5,g1f3,g5g4
h2h3,g7g5,g1f3,h7h5
h2h3,g7g5,g1f3,h7h6
h2h3,g7g5,g1f3,f7f5
h2h3,g7g5,g1f3,f7f6
h2h3,g7g5,g1f3,e7e5
h2h3,g7g5,g1f3,e7e6
h2h3,g7g5,g1f3,d7d5
h2h3,g7g5,g1f3,d7d6
h2h3,g7g5,g1f3,c7c5
h2h3,g7g5,g1f3,c7c6
h2h3,g7g5,g1f3,b7b5
h2h3,g7g5,g1f3,b7b6
h2h3,g7g5,g1f3,a7a5
h2h3,g7g5,g1f3,a7a6
h2h3,g7g5,g1f3,g8h6
h2h3,g7g5,g1f3,g8f6
h2h3,g7g5,g1f3,b8c6
h2h3,g7g5,g1f3,b8a6
h2h3,g7g5,g1f3,f8h6
h2h3,g7g5,g1f3,f8g7
h2h3,g7g5,b1c3,g5g4
h2h3,g7g5,b1c3,h7h5
h2h3,g7g5,b1c3,h7h6
h2h3,g7g5,b1c3,f7f5
h2h3,g7g5,b1c3,f7f6
h2h3,g7g5,b1c3,e7e5
h2h3,g7g5,b1c3,e7e6
h2h3,g7g5,b1c3,d7d5
h2h3,g7g5,b1c3,d7d6
h2h3,g7g5,b1c3,c7c5
h2h3,g7g5,b1c3,c7c6
h2h3,g7g5,b1c3,b7b5
h2h3,g7g5,b1c3,b7b6
h2h3,g7g5,b1c3,a7a5
h2h3,g7g5,b1c3,a7a6
h2h3,g7g5,b1c3,g8h6
h2h3,g7g5,b1c3,g8f6
h2h3,g7g5,b1c3,b8c6
h2h3,g7g5,b1c3,b8a6
h2h3,g7g5,b1c3,f8h6
h2h3,g7g5,b1c3,f8g7
h2h3,g7g5,b1a3,g5g4
h2h3,g7g5,b1a3,h7h5
h2h3,g7g5,b1a3,h7h6
h2h3,g7g5,b1a3,f7f5
h2h3,g7g5,b1a3,f7f6
h2h3,g7g5,b1a3,e7e5
h2h3,g7g5,b1a3,e7e6
h2h3,g7g5,b1a3,d7d5
h2h3,g7g5,b1a3,d7d6
h2h3,g7g5,b1a3,c7c5
h2h3,g7g5,b1a3,c7c6
h2h3,g7g5,b1a3,b7b5
h2h3,g7g5,b1a3,b7b6
h2h3,g7g5,b1a3,a7a5
h2h3,g7g5,b1a3,a7a6
h2h3,g7g5,b1a3,g8h6
h2h3,g7g5,b1a3,g8f6
h2h3,g7g5,b1a3,b8c6
h2h3,g7g5,b1a3,b8a6
h2h3,g7g5,b1a3,f8h6
h2h3,g7g5,b1a3,f8g7
h2h3,g7g5,h1h2,g5g4
h2h3,g7g5,h1h2,h7h5
h2h3,g7g5,h1h2,h7h6
h2h3,g7g5,h1h2,f7f5
h2h3,g7g5,h1h2,f7f6
h2h3,g7g5,h1h2,e7e5
h2h3,g7g5,h1h2,e7e6
h2h3,g7g5,h1h2,d7d5
h2h3,g7g5,h1h2,d7d6
h2h3,g7g5,h1h2,c7c5
h2h3,g7g5,h1h2,c7c6
h2h3,g7g5,h1h2,b7b5
h2h3,g7g5,h1h2,b7b6
h2h3,g7g5,h1h2,a7a5
h2h3,g7g5,h1h2,a7a6
h2h3,g7g5,h1h2,g8h6
h2h3,g7g5,h1h2,g8f6
h2h3,g7g5,h1h2,b8c6
h2h3,g7g5,h1h2,b8a6
h2h3,g7g5,h1h2,f8h6
h2h3,g7g5,h1h2,f8g7
h2h3,g7g6,g2g3,g6g5
h2h3,g7g6,g2g3,h7h5
h2h3,g7g6,g2g3,h7h6
h2h3,g7g6,g2g3,f7f5
h2h3,g7g6,g2g3,f7f6
h2h3,g7g6,g2g3,e7e5
h2h3,g7g6,g2g3,e7e6
h2h3,g7g6,g2g3,d7d5
h2h3,g7g6,g2g3,d7d6
h2h3,g7g6,g2g3,c7c5
h2h3,g7g6,g2g3,c7c6
h2h3,g7g6,g2g3,b7b5
h2h3,g7g6,g2g3,b7b6
h2h3,g7g6,g2g3,a7a5
h2h3,g7g6,g2g3,a7a6
h2h3,g7g6,g2g3,g8h6
h2h3,g7g6,g2g3,g8f6
h2h3,g7g6,g2g3,b8c6
h2h3,g7g6,g2g3,b8a6
h2h3,g7g6,g2g3,f8h6
h2h3,g7g6,g2g3,f8g7
h2h3,g7g6,g2g4,g6g5
h2h3,g7g6,g2g4,h7h5
h2h3,g7g6,g2g4,h7h6
h2h3,g7g6,g2g4,f7f5
h2h3,g7g6,g2g4,f7f6
h2h3,g7g6,g2g4,e7e5
h2h3,g7g6,g2g4,e7e6
h2h3,g7g6,g2g4,d7d5
h2h3,g7g6,g2g4,d7d6
h2h3,g7g6,g2g4,c7c5
h2h3,g7g6,g2g4,c7c6
h2h3,g7g6,g2g4,b7b5
h2h3,g7g6,g2g4,b7b6
h2h3,g7g6,g2g4,a7a5
h2h3,g7g6,g2g4,a7a6
h2h3,g7g6,g2g4,g8h6
h2h3,g7g6,g2g4,g8f6
h2h3,g7g6,g2g4,b8c6
h2h3,g7g6,g2g4,b8a6
h2h3,g7g6,g2g4,f8h6
h2h3,g7g6,g2g4,f8g7
h2h3,g7g6,f2f3,g6g5
h2h3,g7g6,f2f3,h7h5
h2h3,g7g6,f2f3,h7h6
h2h3,g7g6,f2f3,f7f5
h2h3,g7g6,f2f3,f7f6
h2h3,g7g6,f2f3,e7e5
h2h3,g7g6,f2f3,e7e6
h2h3,g7g6,f2f3,d7d5
h2h3,g7g6,f2f3,d7d6
h2h3,g7g6,f2f3,c7c5
h2h3,g7g6,f2f3,c7c6
h2h3,g7g6,f2f3,b7b5
h2h3,g7g6,f2f3,b7b6
h2h3,g7g6,f2f3,a7a5
h2h3,g7g6,f2f3,a7a6
h2h3,g7g6,f2f3,g8h6
h2h3,g7g6,f2f3,g8f6
h2h3,g7g6,f2f3,b8c6
h2h3,g7g6,f2f3,b8a6
h2h3,g7g6,f2f3,f8h6
h2h3,g7g6,f2f3,f8g7
h2h3,g7g6,f2f4,g6g5
h2h3,g7g6,f2f4,h7h5
h2h3,g7g6,f2f4,h7h6
h2h3,g7g6,f2f4,f7f5
h2h3,g7g6,f2f4,f7f6
h2h3,g7g6,f2f4,e7e5
h2h3,g7g6,f2f4,e7e6
h2h3,g7g6,f2f4,d7d5
h2h3,g7g6,f2f4,d7d6
h2h3,g7g6,f2f4,c7c5
h2h3,g7g6,f2f4,c7c6
h2h3,g7g6,f2f4,b7b5
h2h3,g7g6,f2f4,b7b6
h2h3,g7g6,f2f4,a7a5
h2h3,g7g6,f2f4,a7a6
h2h3,g7g6,f2f4,g8h6
h2h3,g7g6,f2f4,g8f6
h2h3,g7g6,f2f4,b8c6
h2h3,g7g6,f2f4,b8a6
h2h3,g7g6,f2f4,f8h6
h2h3,g7g6,f2f4,f8g7
h2h3,g7g6,e2e3,g6g5
h2h3,g7g6,e2e3,h7h5
h2h3,g7g6,e2e3,h7h6
h2h3,g7g6,e2e3,f7f5
h2h3,g7g6,e2e3,f7f6
h2h3,g7g6,e2e3,e7e5
h2h3,g7g6,e2e3,e7e6
h2h3,g7g6,e2e3,d7d5
h2h3,g7g6,e2e3,d7d6
h2h3,g7g6,e2e3,c7c5
h2h3,g7g6,e2e3,c7c6
h2h3,g7g6,e2e3,b7b5
h2h3,g7g6,e2e3,b7b6
h2h3,g7g6,e2e3,a7a5
h2h3,g7g6,e2e3,a7a6
h2h3,g7g6,e2e3,g8h6
h2h3,g7g6,e2e3,g8f6
h2h3,g7g6,e2e3,b8c6
h2h3,g7g6,e2e3,b8a6
h2h3,g7g6,e2e3,f8h6
h2h3,g7g6,e2e3,f8g7
h2h3,g7g6,e2e4,g6g5
h2h3,g7g6,e2e4,h7h5
h2h3,g7g6,e2e4,h7h6
h2h3,g7g6,e2e4,f7f5
h2h3,g7g6,e2e4,f7f6
h2h3,g7g6,e2e4,e7e5
h2h3,g7g6,e2e4,e7e6
h2h3,g7g6,e2e4,d7d5
h2h3,g7g6,e2e4,d7d6
h2h3,g7g6,e2e4,c7c5
h2h3,g7g6,e2e4,c7c6
h2h3,g7g6,e2e4,b7b5
h2h3,g7g6,e2e4,b7b6
h2h3,g7g6,e2e4,a7a5
h2h3,g7g6,e2e4,a7a6
h2h3,g7g6,e2e4,g8h6
h2h3,g7g6,e2e4,g8f6
h2h3,g7g6,e2e4,b8c6
h2h3,g7g6,e2e4,b8a6
h2h3,g7g6,e2e4,f8h6
h2h3,g7g6,e2e4,f8g7
h2h3,g7g6,d2d3,g6g5
h2h3,g7g6,d2d3,h7h5
h2h3,g7g6,d2d3,h7h6
h2h3,g7g6,d2d3,f7f5
h2h3,g7g6,d2d3,f7f6
h2h3,g7g6,d2d3,e7e5
h2h3,g7g6,d2d3,e7e6
h2h3,g7g6,d2d3,d7d5
h2h3,g7g6,d2d3,d7d6
h2h3,g7g6,d2d3,c7c5
h2h3,g7g6,d2d3,c7c6
h2h3,g7g6,d2d3,b7b5
h2h3,g7g6,d2d3,b7b6
h2h3,g7g6,d2d3,a7a5
h2h3,g7g6,d2d3,a7a6
h2h3,g7g6,d2d3,g8h6
h2h3,g7g6,d2d3,g8f6
h2h3,g7g6,d2d3,b8c6
h2h3,g7g6,d2d3,b8a6
h2h3,g7g6,d2d3,f8h6
h2h3,g7g6,d2d3,f8g7
h2h3,g7g6,d2d4,g6g5
h2h3,g7g6,d2d4,h7h5
h2h3,g7g6,d2d4,h7h6
h2h3,g7g6,d2d4,f7f5
h2h3,g7g6,d2d4,f7f6
h2h3,g7g6,d2d4,e7e5
h2h3,g7g6,d2d4,e7e6
h2h3,g7g6,d2d4,d7d5
h2h3,g7g6,d2d4,d7d6
h2h3,g7g6,d2d4,c7c5
h2h3,g7g6,d2d4,c7c6
h2h3,g7g6,d2d4,b7b5
h2h3,g7g6,d2d4,b7b6
h2h3,g7g6,d2d4,a7a5
h2h3,g7g6,d2d4,a7a6
h2h3,g7g6,d2d4,g8h6
h2h3,g7g6,d2d4,g8f6
h2h3,g7g6,d2d4,b8c6
h2h3,g7g6,d2d4,b8a6
h2h3,g7g6,d2d4,f8h6
h2h3,g7g6,d2d4,f8g7
h2h3,g7g6,c2c3,g6g5
h2h3,g7g6,c2c3,h7h5
h2h3,g7g6,c2c3,h7h6
h2h3,g7g6,c2c3,f7f5
h2h3,g7g6,c2c3,f7f6
h2h3,g7g6,c2c3,e7e5
h2h3,g7g6,c2c3,e7e6
h2h3,g7g6,c2c3,d7d5
h2h3,g7g6,c2c3,d7d6
h2h3,g7g6,c2c3,c7c5
h2h3,g7g6,c2c3,c7c6
h2h3,g7g6,c2c3,b7b5
h2h3,g7g6,c2c3,b7b6
h2h3,g7g6,c2c3,a7a5
h2h3,g7g6,c2c3,a7a6
h2h3,g7g6,c2c3,g8h6
h2h3,g7g6,c2c3,g8f6
h2h3,g7g6,c2c3,b8c6
h2h3,g7g6,c2c3,b8a6
h2h3,g7g6,c2c3,f8h6
h2h3,g7g6,c2c3,f8g7
h2h3,g7g6,c2c4,g6g5
h2h3,g7g6,c2c4,h7h5
h2h3,g7g6,c2c4,h7h6
h2h3,g7g6,c2c4,f7f5
h2h3,g7g6,c2c4,f7f6
h2h3,g7g6,c2c4,e7e5
h2h3,g7g6,c2c4,e7e6
h2h3,g7g6,c2c4,d7d5
h2h3,g7g6,c2c4,d7d6
h2h3,g7g6,c2c4,c7c5
h2h3,g7g6,c2c4,c7c6
h2h3,g7g6,c2c4,b7b5
h2h3,g7g6,c2c4,b7b6
h2h3,g7g6,c2c4,a7a5
h2h3,g7g6,c2c4,a7a6
h2h3,g7g6,c2c4,g8h6
h2h3,g7g6,c2c4,g8f6
h2h3,g7g6,c2c4,b8c6
h2h3,g7g6,c2c4,b8a6
h2h3,g7g6,c2c4,f8h6
h2h3,g7g6,c2c4,f8g7
h2h3,g7g6,b2b3,g6g5
h2h3,g7g6,b2b3,h7h5
h2h3,g7g6,b2b3,h7h6
h2h3,g7g6,b2b3,f7f5
h2h3,g7g6,b2b3,f7f6
h2h3,g7g6,b2b3,e7e5
h2h3,g7g6,b2b3,e7e6
h2h3,g7g6,b2b3,d7d5
h2h3,g7g6,b2b3,d7d6
h2h3,g7g6,b2b3,c7c5
h2h3,g7g6,b2b3,c7c6
h2h3,g7g6,b2b3,b7b5
h2h3,g7g6,b2b3,b7b6
h2h3,g7g6,b2b3,a7a5
h2h3,g7g6,b2b3,a7a6
h2h3,g7g6,b2b3,g8h6
h2h3,g7g6,b2b3,g8f6
h2h3,g7g6,b2b3,b8c6
h2h3,g7g6,b2b3,b8a6
h2h3,g7g6,b2b3,f8h6
h2h3,g7g6,b2b3,f8g7
h2h3,g7g6,b2b4,g6g5
h2h3,g7g6,b2b4,h7h5
h2h3,g7g6,b2b4,h7h6
h2h3,g7g6,b2b4,f7f5
h2h3,g7g6,b2b4,f7f6
h2h3,g7g6,b2b4,e7e5
h2h3,g7g6,b2b4,e7e6
h2h3,g7g6,b2b4,d7d5
h2h3,g7g6,b2b4,d7d6
